Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
6245,0.06107,1.11450,-2.36641,-1.01440,0.01562,-0.16870,0.00,0.00,0.00
6246,-0.33588,1.32061,-2.41985,-1.01172,0.02002,-0.16626,0.00,0.00,0.00
6247,-0.40458,1.25191,-2.12214,-1.01221,0.01270,-0.18384,0.00,0.00,0.00
6248,-1.09160,1.08397,-2.23664,-1.01587,0.01245,-0.17554,0.00,0.00,0.00
6249,-1.07634,1.10687,-2.26718,-1.01758,0.01782,-0.17505,0.00,0.00,0.00
6250,-0.91603,1.27481,-2.13740,-1.01587,0.00830,-0.17773,0.00,0.00,0.00
6251,-1.02290,1.17557,-2.48092,-1.01831,0.00879,-0.17456,0.00,0.00,0.00
6252,-0.90076,0.87786,-2.50382,-1.01489,0.01294,-0.17480,0.00,0.00,0.00
6253,-1.14504,1.02290,-2.83206,-1.01221,0.01172,-0.18359,0.00,0.00,0.00
6254,-0.61832,0.69466,-3.19084,-1.01636,0.01147,-0.16968,0.00,0.00,0.00
6255,-0.69466,0.71756,-3.09924,-1.01660,0.02075,-0.17896,0.00,0.00,0.00
6256,-0.86260,0.77099,-3.25954,-1.01978,0.00708,-0.17798,0.00,0.00,0.00
6257,-0.53435,0.79389,-3.38931,-1.01538,0.01587,-0.17505,0.00,0.00,0.00
6258,-0.59542,0.90076,-3.77863,-1.01367,0.01025,-0.17578,0.00,0.00,0.00
6259,-0.56489,1.06107,-3.80916,-1.01538,0.01318,-0.17603,0.00,0.00,0.00
6260,-0.80916,1.10687,-3.78626,-1.01929,0.00952,-0.17554,0.00,0.00,0.00
6261,-1.15267,1.19084,-4.06107,-1.01294,0.00952,-0.17212,0.00,0.00,0.00
6262,-1.60305,1.38931,-4.10687,-1.01318,0.01538,-0.17627,0.00,0.00,0.00
6263,-1.64885,1.40458,-4.25954,-1.01440,0.00269,-0.17407,0.00,0.00,0.00
6264,-1.44275,1.09160,-4.34351,-1.01196,0.00293,-0.18066,0.00,0.00,0.00
6265,-1.41221,0.92366,-4.11450,-1.01367,-0.00317,-0.17627,0.00,0.00,0.00
6266,-1.32061,1.11450,-3.81679,-1.01489,0.00024,-0.18115,0.00,0.00,0.00
6267,-1.56489,1.08397,-3.65649,-1.01440,0.00171,-0.18018,0.00,0.00,0.00
6268,-1.47328,0.96183,-3.72519,-1.01709,0.00000,-0.18164,0.00,0.00,0.00
6269,-0.90840,0.86260,-3.51145,-1.01196,0.00879,-0.17969,0.00,0.00,0.00
6270,-1.13740,0.82443,-3.60305,-1.01563,-0.00269,-0.17480,0.00,0.00,0.00
6271,-1.06107,0.87023,-3.13740,-1.01538,-0.00488,-0.17700,0.00,0.00,0.00
6272,-1.38168,1.27481,-3.00763,-1.01807,0.00732,-0.17505,0.00,0.00,0.00
6273,-1.58015,1.04580,-3.09160,-1.01660,-0.00732,-0.17993,0.00,0.00,0.00
6274,-1.15267,1.07634,-2.97710,-1.01538,0.00513,-0.17578,0.00,0.00,0.00
6275,-1.19847,0.99237,-2.84733,-1.01587,-0.00269,-0.17871,0.00,0.00,0.00
6276,-0.75573,0.62595,-2.91603,-1.01709,-0.00952,-0.17798,0.00,0.00,0.00
6277,-0.38931,0.74809,-2.95420,-1.01880,-0.00146,-0.18555,0.00,0.00,0.00
6278,-0.59542,0.69466,-3.11450,-1.01636,-0.00464,-0.18188,0.00,0.00,0.00
6279,-0.80916,0.75573,-2.91603,-1.01392,0.00195,-0.18335,0.00,0.00,0.00
6280,-0.65649,0.71756,-2.96183,-1.01392,0.00195,-0.18872,0.00,0.00,0.00
6281,-0.97710,0.44275,-3.00763,-1.01611,-0.01001,-0.17578,0.00,0.00,0.00
6282,-0.35115,0.86260,-2.84733,-1.01587,-0.01294,-0.17676,0.00,0.00,0.00
6283,-0.44275,0.77863,-2.73282,-1.01514,-0.00806,-0.17798,0.00,0.00,0.00
6284,-0.40458,0.70229,-2.83206,-1.01489,-0.01489,-0.18481,0.00,0.00,0.00
6285,-0.51908,0.61069,-2.38931,-1.01831,0.00000,-0.17944,0.00,0.00,0.00
6286,-0.69466,0.64885,-2.65649,-1.00806,-0.01929,-0.17944,0.00,0.00,0.00
6287,-0.30534,0.76336,-2.62595,-1.01270,-0.00635,-0.17480,0.00,0.00,0.00
6288,-0.22901,0.46565,-2.35115,-1.01270,-0.01074,-0.18359,0.00,0.00,0.00
6289,-0.08397,0.44275,-2.21374,-1.01392,-0.00708,-0.17871,0.00,0.00,0.00
6290,-0.18321,0.82443,-2.12214,-1.01782,-0.01196,-0.18066,0.00,0.00,0.00
6291,-0.22901,0.82443,-2.02290,-1.01465,-0.00830,-0.17822,0.00,0.00,0.00
6292,-0.20611,0.86260,-1.98473,-1.01270,-0.00562,-0.18311,0.00,0.00,0.00
6293,-0.16794,0.64122,-1.79389,-1.01172,-0.01465,-0.18408,0.00,0.00,0.00
6294,0.04580,0.72519,-1.66412,-1.01587,-0.00708,-0.18188,0.00,0.00,0.00
6295,0.11450,0.70992,-1.38168,-1.01538,-0.00952,-0.17773,0.00,0.00,0.00
6296,0.33588,0.86260,-1.31298,-1.01636,-0.01416,-0.17798,0.00,0.00,0.00
6297,-0.07634,0.62595,-1.44275,-1.01465,-0.00610,-0.18848,0.00,0.00,0.00
6298,0.10687,0.74046,-1.12214,-1.01758,-0.01147,-0.17603,0.00,0.00,0.00
6299,0.00000,0.73282,-1.18321,-1.01367,-0.01025,-0.17480,0.00,0.00,0.00
6300,-0.02290,0.68702,-1.00763,-1.01392,-0.01294,-0.18506,0.00,0.00,0.00
6301,0.08397,0.83969,-0.93130,-1.01221,-0.00977,-0.17969,0.00,0.00,0.00
6302,0.19084,0.80916,-0.60305,-1.01758,-0.01636,-0.18066,0.00,0.00,0.00
6303,0.46565,0.58779,-0.55725,-1.01270,-0.00879,-0.17749,0.00,0.00,0.00
6304,0.24427,0.50382,-0.44275,-1.01416,-0.01050,-0.17236,0.00,0.00,0.00
6305,0.25954,0.61832,-0.28244,-1.01099,-0.01001,-0.17993,0.00,0.00,0.00
6306,0.32824,0.61069,0.00763,-1.01514,-0.01465,-0.18042,0.00,0.00,0.00
6307,0.13740,0.46565,0.31298,-1.01392,-0.01440,-0.18506,0.00,0.00,0.00
6308,0.51908,0.50382,0.56489,-1.01685,-0.01172,-0.18311,0.00,0.00,0.00
6309,0.74046,0.22901,0.75573,-1.01514,-0.01953,-0.19092,0.00,0.00,0.00
6310,0.89313,0.20611,1.12214,-1.01660,-0.01855,-0.18945,0.00,0.00,0.00
6311,1.17557,0.32061,1.24427,-1.00830,-0.01855,-0.18799,0.00,0.00,0.00
6312,1.19847,0.25191,1.93893,-1.00830,-0.02124,-0.17871,0.00,0.00,0.00
6313,1.46565,0.19084,2.18321,-1.01294,-0.01660,-0.18530,0.00,0.00,0.00
6314,1.55725,-0.14504,2.74046,-1.01294,-0.01440,-0.19067,0.00,0.00,0.00
6315,1.82443,0.24427,3.02290,-1.01465,-0.01831,-0.18506,0.00,0.00,0.00
6316,2.04580,-0.06107,3.41985,-1.01440,-0.01416,-0.18433,0.00,0.00,0.00
6317,1.93893,0.07634,3.84733,-1.01489,-0.01074,-0.18848,0.00,0.00,0.00
6318,1.70992,-0.12214,3.78626,-1.01587,-0.01318,-0.17773,0.00,0.00,0.00
6319,1.69466,-0.04580,3.96183,-1.01050,-0.01025,-0.17871,0.00,0.00,0.00
6320,1.61832,-0.16794,3.96947,-1.02075,-0.00879,-0.18970,0.00,0.00,0.00
6321,1.37405,0.02290,3.97710,-1.01465,-0.00439,-0.18628,0.00,0.00,0.00
6322,1.32824,0.00763,3.78626,-1.01074,0.00073,-0.18237,0.00,0.00,0.00
6323,1.06107,-0.06870,3.46565,-1.01050,0.00122,-0.18286,0.00,0.00,0.00
6324,0.66412,-0.20611,3.50382,-1.00928,0.00537,-0.18213,0.00,0.00,0.00
6325,0.29771,-0.25191,3.54198,-1.01440,-0.00146,-0.18188,0.00,0.00,0.00
6326,0.16031,-0.25191,3.39695,-1.01270,0.00244,-0.18311,0.00,0.00,0.00
6327,0.06107,-0.14504,3.26718,-1.02026,-0.00366,-0.18018,0.00,0.00,0.00
6328,0.12214,-0.41985,3.38168,-1.01416,-0.00024,-0.17603,0.00,0.00,0.00
6329,0.34351,-0.40458,3.32061,-1.01025,0.00513,-0.18018,0.00,0.00,0.00
6330,0.29008,-0.47328,3.20611,-1.01440,-0.00220,-0.18774,0.00,0.00,0.00
6331,0.31298,-0.32061,3.06870,-1.01172,0.00317,-0.18286,0.00,0.00,0.00
6332,0.30534,-0.46565,3.31298,-1.02002,0.00171,-0.18457,0.00,0.00,0.00
6333,0.26718,-0.87023,3.27481,-1.01172,0.00537,-0.19019,0.00,0.00,0.00
6334,0.06870,-0.70229,3.10687,-1.02124,0.00635,-0.18433,0.00,0.00,0.00
6335,-0.04580,-0.70229,2.98473,-1.02124,0.00562,-0.18921,0.00,0.00,0.00
6336,-0.42748,-0.87023,2.85496,-1.02246,0.01611,-0.17334,0.00,0.00,0.00
6337,-0.55725,-0.82443,2.62595,-1.01489,0.00806,-0.17188,0.00,0.00,0.00
6338,-0.74809,-0.86260,2.56489,-1.01172,0.01416,-0.18677,0.00,0.00,0.00
6339,-0.94656,-0.94656,2.70992,-1.01172,0.00220,-0.17798,0.00,0.00,0.00
6340,-1.38168,-0.80916,2.59542,-1.01367,0.00342,-0.17920,0.00,0.00,0.00
6341,-1.57252,-1.03053,2.69466,-1.01440,0.01270,-0.17847,0.00,0.00,0.00
6342,-1.52672,-0.93893,2.87023,-1.01880,0.00366,-0.18115,0.00,0.00,0.00
6343,-1.48855,-1.03817,2.90840,-1.01416,0.00830,-0.19019,0.00,0.00,0.00
6344,-1.48092,-1.23664,3.20611,-1.00659,0.00464,-0.17969,0.00,0.00,0.00
6345,-1.41221,-1.34351,3.20611,-1.01465,0.01245,-0.17529,0.00,0.00,0.00
6346,-1.38168,-1.24427,3.45038,-1.01514,0.01660,-0.18188,0.00,0.00,0.00
6347,-1.49618,-1.27481,3.32061,-1.01733,0.01367,-0.18555,0.00,0.00,0.00
6348,-1.75573,-1.25191,3.41985,-1.01807,0.01001,-0.17822,0.00,0.00,0.00
6349,-1.57252,-1.53435,3.43511,-1.01758,0.01562,-0.17920,0.00,0.00,0.00
6350,-1.74046,-1.38931,3.40458,-1.01416,0.00708,-0.18433,0.00,0.00,0.00
6351,-1.48855,-1.25191,3.34351,-1.01465,0.01367,-0.17700,0.00,0.00,0.00
6352,-1.61832,-1.43511,3.48855,-1.01831,0.01245,-0.17139,0.00,0.00,0.00
6353,-1.94656,-1.32824,3.21374,-1.01660,0.01440,-0.18408,0.00,0.00,0.00
6354,-1.95420,-1.34351,3.37405,-1.01392,0.01123,-0.17725,0.00,0.00,0.00
6355,-1.80153,-1.32061,3.37405,-1.01440,0.00854,-0.18066,0.00,0.00,0.00
6356,-1.61832,-1.36641,3.37405,-1.01221,0.01172,-0.17554,0.00,0.00,0.00
6357,-1.47328,-1.53435,3.70229,-1.01270,0.01123,-0.17944,0.00,0.00,0.00
6358,-1.30534,-1.50382,3.66412,-1.01465,0.01514,-0.17554,0.00,0.00,0.00
6359,-1.17557,-1.48092,3.87786,-1.01685,0.01978,-0.18555,0.00,0.00,0.00
6360,-1.44275,-1.60305,3.73282,-1.01099,0.01782,-0.17725,0.00,0.00,0.00
6361,-1.32061,-1.53435,4.00000,-1.01489,0.02246,-0.17578,0.00,0.00,0.00
6362,-1.24427,-1.63359,3.83206,-1.01123,0.01587,-0.18018,0.00,0.00,0.00
6363,-1.19084,-1.51145,3.90840,-1.01196,0.01978,-0.17090,0.00,0.00,0.00
6364,-1.19084,-1.50382,3.87786,-1.00781,0.02344,-0.17188,0.00,0.00,0.00
6365,-1.03053,-1.74809,3.79389,-1.00610,0.02319,-0.17432,0.00,0.00,0.00
6366,-1.16031,-1.52672,3.82443,-1.01270,0.02979,-0.17261,0.00,0.00,0.00
6367,-1.32824,-1.48092,3.80153,-1.01001,0.02661,-0.17871,0.00,0.00,0.00
6368,-1.32061,-1.40458,3.88550,-1.01440,0.02246,-0.16699,0.00,0.00,0.00
6369,-1.60305,-1.43511,3.80916,-1.01685,0.02954,-0.17798,0.00,0.00,0.00
6370,-1.54962,-1.38931,3.87786,-1.01904,0.03247,-0.17603,0.00,0.00,0.00
6371,-1.64885,-1.27481,3.87023,-1.01709,0.02393,-0.17261,0.00,0.00,0.00
6372,-1.71756,-1.09924,3.88550,-1.01318,0.02588,-0.16772,0.00,0.00,0.00
6373,-1.98473,-0.87786,4.09924,-1.01611,0.02954,-0.16602,0.00,0.00,0.00
6374,-1.93130,-0.87023,4.08397,-1.01685,0.03613,-0.17163,0.00,0.00,0.00
6375,-2.10687,-0.82443,4.36641,-1.01685,0.02905,-0.17407,0.00,0.00,0.00
6376,-1.98473,-0.74046,4.21374,-1.01733,0.03247,-0.17578,0.00,0.00,0.00
6377,-2.05344,-0.60305,4.43511,-1.01392,0.02954,-0.17725,0.00,0.00,0.00
6378,-2.01527,-0.63359,4.61069,-1.01147,0.03101,-0.16846,0.00,0.00,0.00
6379,-2.10687,-0.83206,4.50382,-1.00928,0.02734,-0.17065,0.00,0.00,0.00
6380,-1.90076,-0.49618,4.57252,-1.01611,0.03564,-0.16406,0.00,0.00,0.00
6381,-1.81679,-0.57252,4.56489,-1.01001,0.03589,-0.17163,0.00,0.00,0.00
6382,-1.70992,-0.67939,4.54198,-1.01709,0.03320,-0.17261,0.00,0.00,0.00
6383,-1.53435,-0.52672,4.37405,-1.01514,0.03467,-0.17212,0.00,0.00,0.00
6384,-1.42748,-0.38931,4.35115,-1.01270,0.03638,-0.17212,0.00,0.00,0.00
6385,-1.32824,-0.36641,4.39695,-1.01465,0.04175,-0.16626,0.00,0.00,0.00
6386,-0.99237,-0.37405,3.99237,-1.01587,0.03149,-0.16724,0.00,0.00,0.00
6387,-0.41985,-0.57252,4.20611,-1.01099,0.03296,-0.16992,0.00,0.00,0.00
6388,0.08397,-0.45802,4.25954,-1.01123,0.04077,-0.17334,0.00,0.00,0.00
6389,0.26718,-0.50382,4.24427,-1.01563,0.05078,-0.16895,0.00,0.00,0.00
6390,0.03817,-0.68702,4.16794,-1.01367,0.04492,-0.17090,0.00,0.00,0.00
6391,-0.05344,-0.29771,3.98473,-1.01025,0.04980,-0.17065,0.00,0.00,0.00
6392,-0.14504,-0.48092,4.08397,-1.01099,0.04443,-0.16821,0.00,0.00,0.00
6393,-0.00763,-0.36641,4.24427,-1.00781,0.04663,-0.16504,0.00,0.00,0.00
6394,0.05344,-0.34351,4.13740,-1.01343,0.04736,-0.17236,0.00,0.00,0.00
6395,0.25191,-0.37405,4.22137,-1.01660,0.04785,-0.17456,0.00,0.00,0.00
6396,-0.05344,-0.22901,4.33588,-1.01416,0.04785,-0.17871,0.00,0.00,0.00
6397,-0.67176,-0.22137,4.26718,-1.01318,0.05249,-0.16919,0.00,0.00,0.00
6398,-0.67939,-0.30534,3.96183,-1.01099,0.05298,-0.17212,0.00,0.00,0.00
6399,-0.64885,-0.09924,4.39695,-1.01025,0.04590,-0.17334,0.00,0.00,0.00
6400,-0.47328,-0.18321,4.39695,-1.01685,0.05347,-0.17065,0.00,0.00,0.00
6401,-0.64122,0.00763,4.36641,-1.01343,0.04932,-0.16577,0.00,0.00,0.00
6402,-0.64122,-0.08397,4.34351,-1.00854,0.05200,-0.17261,0.00,0.00,0.00
6403,-1.06870,-0.06870,4.31298,-1.01587,0.05396,-0.17163,0.00,0.00,0.00
6404,-1.29771,-0.19847,4.15267,-1.00610,0.05225,-0.17627,0.00,0.00,0.00
6405,-1.85496,-0.06870,4.09924,-1.00903,0.05688,-0.16284,0.00,0.00,0.00
6406,-1.87786,0.12214,3.98473,-1.01123,0.05664,-0.16821,0.00,0.00,0.00
6407,-1.84733,0.35115,3.98473,-1.01416,0.05493,-0.15894,0.00,0.00,0.00
6408,-1.40458,0.25954,4.16031,-1.01318,0.05347,-0.16943,0.00,0.00,0.00
6409,-1.21374,0.25191,4.15267,-1.00903,0.04907,-0.18213,0.00,0.00,0.00
6410,-1.99237,-0.25954,4.24427,-1.01416,0.06616,-0.17822,0.00,0.00,0.00
6411,-3.44275,-0.90840,4.41985,-1.01099,0.07080,-0.17041,0.00,0.00,0.00
6412,-4.83969,-0.74809,4.16031,-1.01318,0.07324,-0.16870,0.00,0.00,0.00
6413,-6.29008,-0.47328,3.72519,-1.00830,0.06812,-0.15942,0.00,0.00,0.00
6414,-7.93893,-0.52672,3.58015,-1.01172,0.08057,-0.16992,0.00,0.00,0.00
6415,-9.77099,-0.77099,3.13740,-1.00098,0.09033,-0.17041,0.00,0.00,0.00
6416,-10.84733,-0.30534,2.87023,-1.00635,0.07739,-0.15723,0.00,0.00,0.00
6417,-10.64885,-0.06107,2.52672,-1.01196,0.06665,-0.16040,0.00,0.00,0.00
6418,-11.32824,0.00763,2.28244,-1.01367,0.06763,-0.16748,0.00,0.00,0.00
6419,-12.66412,-0.54962,2.44275,-1.02075,0.06982,-0.16553,0.00,0.00,0.00
6420,-13.07634,-0.74809,2.10687,-1.01221,0.05151,-0.17969,0.00,0.00,0.00
6421,-12.38168,-0.33588,1.29008,-1.02002,0.06055,-0.17163,0.00,0.00,0.00
6422,-11.13740,-0.22137,0.98473,-1.00830,0.06494,-0.17456,0.00,0.00,0.00
6423,-9.74046,0.31298,0.61069,-1.01465,0.06250,-0.16846,0.00,0.00,0.00
6424,-8.22901,0.42748,0.61832,-1.00977,0.05371,-0.17920,0.00,0.00,0.00
6425,-7.09160,0.28244,0.80153,-1.00977,0.06982,-0.17383,0.00,0.00,0.00
6426,-6.18321,0.18321,0.69466,-1.01563,0.06348,-0.16943,0.00,0.00,0.00
6427,-5.83969,0.28244,0.52672,-1.02075,0.06714,-0.15869,0.00,0.00,0.00
6428,-6.08397,0.53435,0.79389,-1.01343,0.07129,-0.15723,0.00,0.00,0.00
6429,-5.79389,0.80153,0.87786,-1.01270,0.07104,-0.17236,0.00,0.00,0.00
6430,-5.26718,0.49618,0.82443,-1.01245,0.07129,-0.16064,0.00,0.00,0.00
6431,-3.77099,0.18321,0.86260,-1.00635,0.06274,-0.17383,0.00,0.00,0.00
6432,-2.21374,0.19084,0.90840,-1.01196,0.05908,-0.17017,0.00,0.00,0.00
6433,-0.12214,-0.20611,1.30534,-1.01025,0.05542,-0.16382,0.00,0.00,0.00
6434,1.29771,-0.02290,2.00000,-1.01270,0.05981,-0.17969,0.00,0.00,0.00
6435,2.35878,-0.57252,2.04580,-1.01147,0.07007,-0.17090,0.00,0.00,0.00
6436,1.89313,-0.47328,2.45038,-1.01392,0.07202,-0.16675,0.00,0.00,0.00
6437,1.09924,-0.74046,2.42748,-1.01147,0.06885,-0.17188,0.00,0.00,0.00
6438,0.63359,-0.96183,2.46565,-1.00439,0.06909,-0.16992,0.00,0.00,0.00
6439,1.00000,-0.54962,2.29771,-1.01025,0.07178,-0.15234,0.00,0.00,0.00
6440,0.64122,-0.11450,2.36641,-1.00830,0.07666,-0.16089,0.00,0.00,0.00
6441,-0.13740,-0.03053,2.38168,-1.01172,0.07813,-0.16211,0.00,0.00,0.00
6442,-0.92366,0.29771,2.39695,-1.01636,0.07886,-0.17139,0.00,0.00,0.00
6443,-1.90840,0.44275,2.27481,-1.01587,0.08179,-0.16748,0.00,0.00,0.00
6444,-1.67939,0.10687,2.24427,-1.01489,0.07349,-0.16968,0.00,0.00,0.00
6445,-1.33588,-0.05344,2.10687,-1.01709,0.06885,-0.16821,0.00,0.00,0.00
6446,-0.75573,0.02290,1.76336,-1.01245,0.07446,-0.16284,0.00,0.00,0.00
6447,-0.02290,0.16794,1.87023,-1.01416,0.07813,-0.15869,0.00,0.00,0.00
6448,0.14504,0.23664,1.80916,-1.01221,0.07837,-0.16382,0.00,0.00,0.00
6449,0.25954,0.30534,2.23664,-1.01318,0.08057,-0.17383,0.00,0.00,0.00
6450,0.13740,0.10687,1.88550,-1.01245,0.07739,-0.16968,0.00,0.00,0.00
6451,0.79389,-0.05344,1.51145,-1.00708,0.07153,-0.16699,0.00,0.00,0.00
6452,1.64122,0.22901,1.74046,-1.00684,0.07520,-0.15576,0.00,0.00,0.00
6453,1.73282,0.77863,1.51908,-1.01294,0.08716,-0.15771,0.00,0.00,0.00
6454,0.94656,1.03817,1.81679,-1.01172,0.08838,-0.16968,0.00,0.00,0.00
6455,-0.03817,1.04580,1.85496,-1.01807,0.09692,-0.16455,0.00,0.00,0.00
6456,-1.35878,1.22137,2.11450,-1.01147,0.07886,-0.17529,0.00,0.00,0.00
6457,-1.70229,1.16031,1.67176,-1.01587,0.07153,-0.17456,0.00,0.00,0.00
6458,-1.19084,1.14504,1.59542,-1.00952,0.07104,-0.16602,0.00,0.00,0.00
6459,-0.36641,0.96947,1.68702,-1.01025,0.07788,-0.16089,0.00,0.00,0.00
6460,0.57252,1.25954,1.44275,-1.00830,0.08179,-0.16553,0.00,0.00,0.00
6461,2.01527,1.04580,1.37405,-1.00635,0.06128,-0.16992,0.00,0.00,0.00
6462,3.81679,0.35878,0.97710,-1.00562,0.05127,-0.19629,0.00,0.00,0.00
6463,8.38931,-0.51145,0.90840,-1.00732,0.06494,-0.19653,0.00,0.00,0.00
6464,14.93130,-1.70229,0.74809,-1.00659,0.03979,-0.17969,0.00,0.00,0.00
6465,20.98473,-1.93893,1.08397,-0.99487,0.07251,-0.15942,0.00,0.00,0.00
6466,20.73283,-0.48092,1.35115,-0.99536,0.09570,-0.13330,0.00,0.00,0.00
6467,14.14504,1.98473,1.67939,-1.00952,0.11816,-0.12549,0.00,0.00,0.00
6468,3.77863,5.17557,1.70229,-1.00391,0.14648,-0.13428,0.00,0.00,0.00
6469,-5.91603,7.70992,2.03053,-1.00391,0.13574,-0.14160,0.00,0.00,0.00
6470,-12.42748,9.17557,2.09924,-0.99731,0.12183,-0.16553,0.00,0.00,0.00
6471,-15.43511,10.29771,3.10687,-0.99731,0.10962,-0.17700,0.00,0.00,0.00
6472,-16.69466,11.04580,4.68702,-0.99756,0.09302,-0.18726,0.00,0.00,0.00
6473,-16.80916,11.81679,6.26718,-1.00000,0.06665,-0.17676,0.00,0.00,0.00
6474,-16.66412,11.93130,8.49618,-1.02466,0.05908,-0.16187,0.00,0.00,0.00
6475,-15.25954,11.58779,10.06107,-1.03320,0.03491,-0.17261,0.00,0.00,0.00
6476,-12.58779,10.34351,10.92366,-1.03784,0.03979,-0.18555,0.00,0.00,0.00
6477,-8.67176,9.06107,11.24427,-1.02148,0.05078,-0.19067,0.00,0.00,0.00
6478,-5.59542,8.02290,10.83969,-1.01904,0.08862,-0.21167,0.00,0.00,0.00
6479,-5.51145,6.78626,9.55725,-1.01416,0.13257,-0.21436,0.00,0.00,0.00
6480,-6.71756,6.33588,7.54962,-1.00269,0.14990,-0.21387,0.00,0.00,0.00
6481,-9.90840,6.09924,4.49618,-0.99390,0.18604,-0.19775,0.00,0.00,0.00
6482,-14.18321,6.67176,1.71756,-0.99805,0.18286,-0.18628,0.00,0.00,0.00
6483,-16.58015,6.54962,-1.28244,-0.99829,0.14941,-0.17700,0.00,0.00,0.00
6484,-15.45038,6.35878,-2.80916,-1.00488,0.12305,-0.18335,0.00,0.00,0.00
6485,-11.03053,5.44275,-4.24427,-1.00903,0.08350,-0.18140,0.00,0.00,0.00
6486,-4.63359,4.06107,-5.25191,-1.01831,0.05029,-0.20752,0.00,0.00,0.00
6487,1.66412,2.02290,-5.61832,-1.01221,0.07397,-0.21704,0.00,0.00,0.00
6488,5.90840,1.27481,-6.18321,-1.01147,0.08032,-0.21191,0.00,0.00,0.00
6489,8.65649,0.61832,-6.48092,-1.00122,0.08887,-0.20605,0.00,0.00,0.00
6490,10.19084,1.35115,-6.12977,-0.98511,0.11206,-0.17407,0.00,0.00,0.00
6491,9.04580,3.50382,-4.88550,-0.98975,0.10669,-0.13623,0.00,0.00,0.00
6492,2.87023,6.12214,-3.80916,-0.99854,0.10303,-0.14209,0.00,0.00,0.00
6493,-5.80916,8.75572,-2.42748,-0.99219,0.13452,-0.14673,0.00,0.00,0.00
6494,-13.48855,10.38168,-1.57252,-0.98779,0.15747,-0.14917,0.00,0.00,0.00
6495,-19.02290,11.91603,-0.69466,-0.99146,0.10889,-0.13867,0.00,0.00,0.00
6496,-23.06870,12.58779,0.12977,-1.01489,0.06763,-0.18652,0.00,0.00,0.00
6497,-23.51908,11.88550,1.07634,-1.02856,0.07886,-0.21289,0.00,0.00,0.00
6498,-21.75573,10.29008,0.65649,-1.02466,0.06738,-0.22192,0.00,0.00,0.00
6499,-18.53435,8.52672,0.37405,-1.00757,0.08301,-0.24512,0.00,0.00,0.00
6500,-13.95420,7.35878,0.24427,-0.99194,0.08716,-0.23999,0.00,0.00,0.00
6501,-8.77863,5.93130,0.40458,-0.99121,0.07544,-0.21240,0.00,0.00,0.00
6502,-4.41985,4.40458,0.22901,-1.01343,0.07544,-0.22363,0.00,0.00,0.00
6503,-1.57252,2.29008,0.19847,-1.02856,0.07642,-0.20923,0.00,0.00,0.00
6504,0.29008,0.75573,-0.04580,-1.01855,0.08203,-0.22681,0.00,0.00,0.00
6505,2.53435,-0.39695,-0.42748,-1.00684,0.08105,-0.22632,0.00,0.00,0.00
6506,5.27481,-2.11450,-0.45038,-1.01514,0.09082,-0.22827,0.00,0.00,0.00
6507,7.33588,-3.75573,-0.74046,-1.00073,0.09326,-0.22412,0.00,0.00,0.00
6508,9.78626,-4.35878,-0.31298,-1.00781,0.07788,-0.21240,0.00,0.00,0.00
6509,11.03053,-4.83206,-0.25954,-1.01050,0.08057,-0.21143,0.00,0.00,0.00
6510,10.30534,-5.32061,-0.06870,-1.00879,0.10425,-0.21143,0.00,0.00,0.00
6511,8.48855,-5.43511,-0.36641,-1.00342,0.10913,-0.20557,0.00,0.00,0.00
6512,6.54198,-5.41221,-0.34351,-1.00000,0.10962,-0.21289,0.00,0.00,0.00
6513,5.65649,-5.67939,0.12214,-0.99951,0.09326,-0.20874,0.00,0.00,0.00
6514,6.14504,-5.80916,0.67939,-1.00977,0.08765,-0.20776,0.00,0.00,0.00
6515,8.02290,-6.58779,1.37405,-1.00781,0.07666,-0.21899,0.00,0.00,0.00
6516,9.90076,-7.53435,1.84733,-1.01001,0.07544,-0.22192,0.00,0.00,0.00
6517,12.90840,-8.56488,1.91603,-1.00610,0.07129,-0.21484,0.00,0.00,0.00
6518,14.92366,-9.21374,1.83206,-0.99731,0.08643,-0.21680,0.00,0.00,0.00
6519,17.16031,-9.25954,1.92366,-0.99927,0.09668,-0.21387,0.00,0.00,0.00
6520,18.44275,-10.11450,1.99237,-1.00854,0.08423,-0.20093,0.00,0.00,0.00
6521,20.04580,-10.61069,2.00763,-1.01025,0.08643,-0.19727,0.00,0.00,0.00
6522,21.23664,-11.09924,2.21374,-1.00806,0.08936,-0.21167,0.00,0.00,0.00
6523,21.64122,-11.62595,2.45038,-1.00317,0.10205,-0.19165,0.00,0.00,0.00
6524,20.57252,-12.03053,2.12214,-1.01147,0.11060,-0.19409,0.00,0.00,0.00
6525,18.00000,-12.48092,1.96183,-1.01538,0.11743,-0.18384,0.00,0.00,0.00
6526,15.61069,-12.68702,1.64122,-1.01636,0.11328,-0.18970,0.00,0.00,0.00
6527,14.72519,-13.08397,1.82443,-1.00806,0.09668,-0.18945,0.00,0.00,0.00
6528,14.70992,-14.15267,1.29008,-1.01074,0.08716,-0.19238,0.00,0.00,0.00
6529,16.05344,-15.13740,1.24427,-1.02148,0.08203,-0.20020,0.00,0.00,0.00
